State,Date,Hourly Demand Met (in MW)
Maharashtra - 2017,14-Jan 6pm,15988.79
Maharashtra - 2017,14-Jan 7pm,15629.05
Maharashtra - 2017,14-Jan 8pm,14765.75
Maharashtra - 2017,14-Jan 9pm,13994.32
Maharashtra - 2017,14-Jan 10pm,13197.38
Maharashtra - 2017,14-Jan 11pm,13119.90
Maharashtra - 2017,15-Jan 12am,13370.61
Maharashtra - 2017,15-Jan 1am,13111.06
Maharashtra - 2017,15-Jan 2am,13050.11
Maharashtra - 2017,15-Jan 3am,13057.50
Maharashtra - 2017,15-Jan 4am,13742.78
Maharashtra - 2017,15-Jan 5am,14508.73
Maharashtra - 2017,15-Jan 6am,15663.80
Maharashtra - 2017,15-Jan 7am,17163.08
Maharashtra - 2017,15-Jan 8am,18308.70
Maharashtra - 2017,15-Jan 9am,18212.61
Maharashtra - 2017,15-Jan 10am,18066.73
Maharashtra - 2017,15-Jan 11am,18914.34
Maharashtra - 2017,15-Jan 12pm,19000.39
Maharashtra - 2017,15-Jan 1pm,18221.05
Maharashtra - 2017,15-Jan 2pm,17881.72
Maharashtra - 2017,15-Jan 3pm,18021.55
Maharashtra - 2017,15-Jan 4pm,17370.54
Maharashtra - 2017,15-Jan 5pm,16775.18
Maharashtra - 2017,15-Jan 6pm,16545.70
Maharashtra - 2017,15-Jan 7pm,16382.02
Maharashtra - 2017,15-Jan 8pm,15360.80
Maharashtra - 2017,15-Jan 9pm,14470.00
Maharashtra - 2017,15-Jan 10pm,13808.58
Maharashtra - 2017,15-Jan 11pm,13829.79
Maharashtra - 2017,16-Jan 12am,13832.23
Maharashtra - 2017,16-Jan 1am,13718.82
Maharashtra - 2017,16-Jan 2am,13731.08
Maharashtra - 2017,16-Jan 3am,13745.43
Maharashtra - 2017,16-Jan 4am,14041.30
Maharashtra - 2017,16-Jan 5am,14963.86
Maharashtra - 2017,16-Jan 6am,16895.98
Maharashtra - 2017,16-Jan 7am,18648.11
Maharashtra - 2017,16-Jan 8am,19425.31
Maharashtra - 2017,16-Jan 9am,19189.98
Maharashtra - 2017,16-Jan 10am,19044.16
Maharashtra - 2017,16-Jan 11am,19592.27
Maharashtra - 2017,16-Jan 12pm,19411.53
Maharashtra - 2017,16-Jan 1pm,18944.67
Maharashtra - 2017,16-Jan 2pm,18810.71
Maharashtra - 2017,16-Jan 3pm,18815.05
Maharashtra - 2017,16-Jan 4pm,18539.39
Maharashtra - 2017,16-Jan 5pm,18157.67
Maharashtra - 2017,16-Jan 6pm,17427.02
Maharashtra - 2017,16-Jan 7pm,16800.43
Maharashtra - 2017,16-Jan 8pm,15912.40
Maharashtra - 2017,16-Jan 9pm,14984.98
Maharashtra - 2017,16-Jan 10pm,14398.28
Maharashtra - 2017,16-Jan 11pm,14069.41
Maharashtra - 2017,17-Jan 12am,14179.57
Maharashtra - 2017,17-Jan 1am,14031.11
Maharashtra - 2017,17-Jan 2am,13964.81
Maharashtra - 2017,17-Jan 3am,13979.55
Maharashtra - 2017,17-Jan 4am,14287.30
Maharashtra - 2017,17-Jan 5am,15285.91
Maharashtra - 2017,17-Jan 6am,16921.31
Maharashtra - 2017,17-Jan 7am,18773.64
Maharashtra - 2017,17-Jan 8am,19197.41
Maharashtra - 2017,17-Jan 9am,18960.02
Maharashtra - 2017,17-Jan 10am,18701.55
Maharashtra - 2017,17-Jan 11am,19480.02
Maharashtra - 2017,17-Jan 12pm,19325.48
Maharashtra - 2017,17-Jan 1pm,19038.36
Maharashtra - 2017,17-Jan 2pm,18933.70
Maharashtra - 2017,17-Jan 3pm,19092.99
Maharashtra - 2017,17-Jan 4pm,18752.76
Maharashtra - 2017,17-Jan 5pm,18028.23
Maharashtra - 2017,17-Jan 6pm,17498.39
Maharashtra - 2017,17-Jan 7pm,17063.70
Maharashtra - 2017,17-Jan 8pm,16202.12
Maharashtra - 2017,17-Jan 9pm,15364.03
Maharashtra - 2017,17-Jan 10pm,14894.90
Maharashtra - 2017,17-Jan 11pm,14365.09
Maharashtra - 2017,18-Jan 12am,14383.93
Maharashtra - 2017,18-Jan 1am,14243.34
Maharashtra - 2017,18-Jan 2am,14183.67
Maharashtra - 2017,18-Jan 3am,14117.66
Maharashtra - 2017,18-Jan 4am,14381.56
Maharashtra - 2017,18-Jan 5am,15520.03
Maharashtra - 2017,18-Jan 6am,16959.88
Maharashtra - 2017,18-Jan 7am,18316.29
Maharashtra - 2017,18-Jan 8am,19119.22
Maharashtra - 2017,18-Jan 9am,18885.45
Maharashtra - 2017,18-Jan 10am,18264.51
Maharashtra - 2017,18-Jan 11am,18814.07
Maharashtra - 2017,18-Jan 12pm,18827.47
Maharashtra - 2017,18-Jan 1pm,18580.86
Maharashtra - 2017,18-Jan 2pm,18658.72
Maharashtra - 2017,18-Jan 3pm,18905.50
Maharashtra - 2017,18-Jan 4pm,18606.13
Maharashtra - 2017,18-Jan 5pm,17985.99
Maharashtra - 2017,18-Jan 6pm,17357.70
Maharashtra - 2017,18-Jan 7pm,17011.23
Maharashtra - 2017,18-Jan 8pm,15937.48
Maharashtra - 2017,18-Jan 9pm,15004.19
Maharashtra - 2017,18-Jan 10pm,14182.69
Maharashtra - 2017,18-Jan 11pm,13823.56
Maharashtra - 2017,19-Jan 12am,13756.06
Maharashtra - 2017,19-Jan 1am,13317.16
Maharashtra - 2017,19-Jan 2am,13218.81
Maharashtra - 2017,19-Jan 3am,13105.28
Maharashtra - 2017,19-Jan 4am,13265.93
Maharashtra - 2017,19-Jan 5am,14389.79
Maharashtra - 2017,19-Jan 6am,16123.68
Maharashtra - 2017,19-Jan 7am,17962.62
Maharashtra - 2017,19-Jan 8am,18911.08
Maharashtra - 2017,19-Jan 9am,18606.26
Maharashtra - 2017,19-Jan 10am,18507.62
Maharashtra - 2017,19-Jan 11am,19226.08
Maharashtra - 2017,19-Jan 12pm,19173.47
Maharashtra - 2017,19-Jan 1pm,18628.83
Maharashtra - 2017,19-Jan 2pm,18708.05
Maharashtra - 2017,19-Jan 3pm,18924.71
Maharashtra - 2017,19-Jan 4pm,18739.53
Maharashtra - 2017,19-Jan 5pm,17872.56
Maharashtra - 2017,19-Jan 6pm,17140.07
Maharashtra - 2017,19-Jan 7pm,16854.13
Maharashtra - 2017,19-Jan 8pm,15643.06
Maharashtra - 2017,19-Jan 9pm,14988.52
Maharashtra - 2017,19-Jan 10pm,14157.13
Maharashtra - 2017,19-Jan 11pm,13790.23
Maharashtra - 2017,20-Jan 12am,13685.56
Maharashtra - 2017,20-Jan 1am,13317.07
Maharashtra - 2017,20-Jan 2am,13435.39
Maharashtra - 2017,20-Jan 3am,13375.25
Maharashtra - 2017,20-Jan 4am,13707.75
Maharashtra - 2017,20-Jan 5am,14781.28
Maharashtra - 2017,20-Jan 6am,16530.94
Maharashtra - 2017,20-Jan 7am,18037.15
Maharashtra - 2017,20-Jan 8am,18835.79
Maharashtra - 2017,20-Jan 9am,18292.50
Maharashtra - 2017,20-Jan 10am,18010.35
Maharashtra - 2017,20-Jan 11am,18767.07
Maharashtra - 2017,20-Jan 12pm,18920.13
Maharashtra - 2017,20-Jan 1pm,18381.13
Maharashtra - 2017,20-Jan 2pm,18392.93
Maharashtra - 2017,20-Jan 3pm,18419.10
Maharashtra - 2017,20-Jan 4pm,18041.29
Maharashtra - 2017,20-Jan 5pm,17304.15
Maharashtra - 2017,20-Jan 6pm,16679.46
Maharashtra - 2017,20-Jan 7pm,16486.48
Maharashtra - 2017,20-Jan 8pm,15438.75
Maharashtra - 2017,20-Jan 9pm,14639.22
Maharashtra - 2017,20-Jan 10pm,13756.30
Maharashtra - 2017,20-Jan 11pm,13570.70
Maharashtra - 2017,21-Jan 12am,13671.67
Maharashtra - 2017,21-Jan 1am,13483.19
Maharashtra - 2017,21-Jan 2am,13308.73
Maharashtra - 2017,21-Jan 3am,13465.79
Maharashtra - 2017,21-Jan 4am,13823.59
Maharashtra - 2017,21-Jan 5am,14886.29
Maharashtra - 2017,21-Jan 6am,16445.26
Maharashtra - 2017,21-Jan 7am,17865.49
Maharashtra - 2017,21-Jan 8am,18805.29
Maharashtra - 2017,21-Jan 9am,18621.71
Maharashtra - 2017,21-Jan 10am,18613.78
Maharashtra - 2017,21-Jan 11am,19230.25
Maharashtra - 2017,21-Jan 12pm,19249.53
Maharashtra - 2017,21-Jan 1pm,18704.68
Maharashtra - 2017,21-Jan 2pm,18469.25
Maharashtra - 2017,21-Jan 3pm,18541.78
Maharashtra - 2017,21-Jan 4pm,18360.10
Maharashtra - 2017,21-Jan 5pm,17787.14
Maharashtra - 2017,21-Jan 6pm,17178.07
