date,average_tmin
2019-02-12,9.427098115285238
2019-02-13,10.62971838315328
2019-02-14,13.476925094922384
2019-02-15,13.461496988932291
2019-02-16,12.469118237495422
2019-02-17,10.138338367144266
2019-02-18,10.765406866868338
2019-02-19,12.788343707720438
2019-02-20,13.905269424120585
2019-02-21,13.979449113210043
2019-02-22,15.5105482339859
2019-02-23,12.198008239269257
2019-02-24,10.572049756844839
2019-02-25,9.823765714963278
2019-02-26,11.0060915350914
2019-02-27,11.208670457204184
2019-02-28,8.344861964384714
2019-03-01,8.06198126077652
2019-03-02,10.228964845339457
2019-03-03,12.205530285835266
2019-03-04,11.855455160140991
2019-03-05,12.943816741307577
2019-03-06,11.263252317905426
2019-03-07,10.344059665997824
2019-03-08,11.188870747884115
2019-03-09,12.957460959752401
2019-03-10,12.97042977809906
2019-03-11,13.886778235435486
2019-03-12,14.693874875704447
2019-03-13,15.351059118906656
2019-03-14,15.50723671913147
2019-03-15,13.813844402631124
2019-03-16,12.979775230089823
2019-03-17,13.965786576271057
2019-03-18,13.53330155213674
2019-03-19,13.706252694129944
2019-03-20,14.835637092590332
2019-03-21,16.09922118981679
2019-03-22,15.835217754046122
2019-03-23,14.611267367998758
2019-03-24,15.234362761179606
2019-03-25,17.167322476704914
2019-03-26,17.060553749402363
2019-03-27,15.586203932762146
2019-03-28,16.531955242156982
2019-03-29,18.04064917564392
2019-03-30,19.71089704831441
2019-03-31,20.67038408915202
2019-04-01,18.25206418832143
2019-04-02,16.60581382115682
2019-04-03,17.845950444539387
2019-04-04,19.42681849002838
2019-04-05,20.638844172159832
2019-04-06,22.579312801361084
2019-04-07,21.518053849538166
2019-04-08,21.58359702428182
2019-04-09,21.000463763872784
2019-04-10,21.548967202504475
2019-04-11,22.234607934951782
2019-04-12,22.814615329106648
2019-04-13,22.891668160756428
2019-04-14,22.649799346923828
2019-04-15,23.2590336004893
2019-04-16,23.567307949066162
2019-04-17,18.659918546676636
2019-04-18,17.66808482011159
2019-04-19,18.984110474586487
2019-04-20,19.453388611475628
2019-04-21,20.139841119448345
2019-04-22,21.102660258611042
2019-04-23,22.788360118865967
2019-04-24,24.565507491429646
2019-04-25,25.200087706247967
2019-04-26,24.724257389704388
2019-04-27,24.666294018427532
2019-04-28,23.456403414408367
2019-04-29,23.533318678538006
2019-04-30,23.800065596898396
2019-05-01,25.18609396616618
2019-05-02,25.4299422899882
2019-05-03,24.299030780792236
2019-05-04,22.89950116475423
2019-05-05,22.721749862035114
2019-05-06,22.712758382161457
2019-05-07,22.682476043701172
2019-05-08,24.687695741653442
2019-05-09,25.651745478312176
2019-05-10,26.37803641955058
2019-05-11,24.770985682805378
2019-05-12,24.739868640899658
2019-05-13,24.686290582021076
2019-05-14,23.509079933166504
2019-05-15,23.425934473673504
2019-05-16,23.89781602223714
2019-05-17,24.15984098116557
2019-05-18,23.522956768671673
2019-05-19,23.17484776178996
2019-05-20,23.88339312871297
2019-05-21,24.595545053482056
2019-05-22,26.11402090390523
2019-05-23,26.259610573450725
2019-05-24,26.357780933380127
2019-05-25,25.352504809697468
2019-05-26,24.32871675491333
2019-05-27,25.066741545995075
2019-05-28,25.51645867029826
2019-05-29,25.46338454882304
2019-05-30,26.54034463564555
2019-05-31,27.882689317067463
2019-06-01,27.84936809539795
2019-06-02,28.4653480052948
2019-06-03,26.717976490656536
2019-06-04,27.15540297826131
